Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Limited 4x4,Blueprint,70275,0.0,70275.0,At dealer,False,,7SVAAABA0RX024578,Groove Toyota,CO
2024,Platinum 4x4,Blueprint,76465,2980.0,79445.0,At dealer,False,Available,7SVAAABA0RX024581,Toyota of Longview,TX
2024,Capstone 4x4,Magnetic Gray Metallic,80865,0.0,80865.0,At dealer,False,,7SVAAABA0RX024872,Toyota of Berkeley,CA
2024,Platinum 4x4,Midnight Black Metallic,76465,0.0,76465.0,At dealer,False,DealerHold,7SVAAABA0RX024886,Toyota of Nashua,NH
2024,Limited 4x4,Blueprint,70275,0.0,70275.0,At dealer,False,,7SVAAABA0RX024967,Modesto Toyota,CA
2024,Limited 4x4,Supersonic Red,70275,0.0,70275.0,At dealer,False,Available,7SVAAABA0RX025066,Olathe Toyota,KS
2024,Platinum 4x4,Blueprint,76465,0.0,76465.0,At dealer,False,DealerHold,7SVAAABA0RX025391,Newburgh Toyota,NY
2024,Platinum 4x4,Midnight Black Metallic,76465,0.0,76465.0,At dealer,False,DealerHold,7SVAAABA0RX025522,City Toyota,CA
2024,Platinum 4x4,Wind Chill Pearl,76465,0.0,76465.0,At dealer,False,,7SVAAABA0RX025603,Santa Margarita Toyota,CA
2024,Capstone 4x4,Magnetic Gray Metallic,80865,0.0,80865.0,At dealer,False,,7SVAAABA0RX025679,Toyota of Lincoln Park,IL
2024,Limited 4x4,Smoked Mesquite,70275,1295.0,71570.0,Port to dealer,False,,7SVAAABA0RX025780,Auburn Toyota,CA
2024,TRD Pro 4x4,Terra,78710,0.0,78710.0,At dealer,False,Available,7SVAAABA0RX025794,Swope Toyota,KY
2024,Capstone 4x4,Magnetic Gray Metallic,80865,0.0,80865.0,Port to dealer,False,DealerHold,7SVAAABA0RX025813,Rolling Hills Toyota,MO
2024,Limited 4x4,Wind Chill Pearl,70275,0.0,70275.0,At dealer,False,DealerHold,7SVAAABA0RX026041,Rusty Wallace Toyota,TN
2024,Capstone 4x4,Wind Chill Pearl,80865,0.0,80865.0,Port to dealer,False,DealerHold,7SVAAABA0RX026069,Beaman Toyota,TN
2024,Capstone 4x4,Midnight Black Metallic,80865,6995.0,87860.0,At dealer,False,DealerHold,7SVAAABA0RX026072,Toyota of Victoria,TX
